iter	Logloss
159	0.02523379245
160	0.02493659603
161	0.0246348236
162	0.02427472826
163	0.02398438462
164	0.02364188692
165	0.02341914115
166	0.02315448862
167	0.02286788287
168	0.02260263253
169	0.02228742944
170	0.02208263233
171	0.02180056663
172	0.02152873905
173	0.02127398921
174	0.02104380355
175	0.02086756102
176	0.02064570065
177	0.0204495672
178	0.02021940213
179	0.02000527469
180	0.01983149289
181	0.01962987882
182	0.01940388114
183	0.01921648015
184	0.01900308909
185	0.01883764036
186	0.01863576984
187	0.01845068533
188	0.01824981369
189	0.01804182357
190	0.01786181826
191	0.01770649758
192	0.01752535062
193	0.0173444773
194	0.0171812436
195	0.01698392133
196	0.01681119547
197	0.01666081443
198	0.01643833983
199	0.01624915745
200	0.01607557803
201	0.01588976853
202	0.01571402242
203	0.01558300294
204	0.0154504108
205	0.0152454141
206	0.01509672607
207	0.014982809
208	0.01485248552
209	0.01473209062
210	0.0145729857
211	0.01442580577
212	0.01433023207
213	0.01416957193
214	0.01400297042
215	0.01385918688
216	0.01375094568
217	0.0136299391
218	0.01352907663
219	0.01338828335
220	0.01325515397
221	0.01315412783
222	0.01303696567
223	0.01293750136
224	0.01283613466
225	0.01269575486
226	0.01253074223
227	0.0124361595
228	0.01235814755
229	0.01225373687
230	0.01216453163
231	0.01204381093
232	0.01195776465
233	0.01187630529
234	0.01180094007
235	0.01167014516
236	0.01158902807
237	0.011505842237238	0.01141107238	239	0.0113093513
240	0.01121992643
241	0.0111368883
242	0.01105108163
243	0.01098036499
244	0.01089649085
245	0.01082712251
246	0.01074485983
247	0.01064612678
248	0.01058536553
249	0.01049757865
250	0.01042200955
251	0.01034179422
252	0.01025023543
253	0.01016309188
254	0.01007174576
255	0.00998657522
256	0.009925363547
257	0.00983282573
258	0.009756817737
259	0.009706545925260	0.009635554473
261	0.009570305985
262	0.009493233904
263	0.009419588951
264	0.009313236147
265	0.009245141947
266	0.0091512678266267	0.0091093542267268	0.0090586451268269	0.0089699555269270	0.0089239600270271	0.0088440735271272	0.008769507507
273	0.0086935041273274	0.0086417766274275	0.0085762284275276	0.0085005689276277	0.008432358327278	0.008379626158
279	0.008336304281
280	0.008264273023
281	0.008219386593
282	0.00816558939
283	0.008105215635
284	0.008047293425
285	0.00800682711
286	0.00795347631
287	0.007910403823
288	0.007856523116
289	0.007823499203
290	0.007766875502
291	0.007698506693
292	0.007645952368
293	0.007598560109
294	0.007531939599
295	0.007473870234
296	0.007426985411
297	0.007373452696
298	0.007318126441
299	0.007259570285
300	0.007210062609
301	0.007176136594
302	0.007131394739
303	0.007066898948
304	0.007033146981
305	0.006991645117
306	0.006955480265
307	0.006926941869
308	0.006879955767
309	0.006849275865
310	0.006817414759
311	0.006784328532
312	0.006745235762
313	0.006713557049
314	0.006630657193
315	0.00660324827
316	0.006567784479
317	0.006531381703
318	0.006492600649
319	0.006465813653
320	0.00643717123
321	0.006385128293
322	0.006359460906
323	0.006318284155
324	0.006288886704
325	0.006260261975
326	0.00622387881
327	0.006200365378
328	0.006176435753
329	0.006138256753
330	0.006105883339
331	0.006071803281
332	0.006029146179
333	0.005986134815
334	0.005957512418
335	0.005915917008
336	0.005886817886
337	0.00586309253
338	0.005834362264
339	0.005808443251
340	0.005779715962
341	0.005760526489
342	0.005723946249
343	0.005684672451
344	0.005657032722
345	0.005626753202
346	0.005598875952
347	0.005578134248
348	0.005546782587
349	0.005526619534
350	0.005503454401
351	0.005471814135
352	0.005448884888
353	0.005431184843
354	0.005400471444
355	0.005365827031
356	0.005343361466
357	0.005310352095
358	0.005275749404
359	0.005258786289
360	0.005241202116
361	0.005207444736
362	0.005188467914
363	0.005165078279
364	0.005135517797
365	0.005109430247
366	0.00509142458
367	0.005065223206
368	0.00503955839
369	0.005001751013
370	0.004976201725
371	0.004962659465
372	0.004937516795
373	0.004919484973
374	0.004898695875
375	0.004882270032
376	0.004857723341
377	0.004830688168
377	0.004866789094
379	0.004769552872
380	0.004738988543
380	0.004783697599
382	0.004695364693
383	0.004681658671
384	0.004667142545
385	0.004636247152
386	0.004611782956
387	0.004593277818
388	0.004575721844
389	0.004557701571
390	0.004536197486
391	0.004519981686
392	0.004506393024
393	0.004483416978
394	0.004466599827
395	0.00443935947
396	0.00442518854
397	0.004408275654
398	0.004386424929
399	0.004372650546
400	0.004353764158
401	0.004338197808
402	0.004324652649
403	0.004308229425
404	0.004293544441
405	0.004261565043
406	0.00424151359
407	0.00422069387
408	0.004200852772
409	0.004182308503
410	0.00416418321
411	0.004152913868
412	0.004137705907
413	0.004119612717
414	0.00409326717
415	0.004081186045
416	0.004065987876
417	0.004049036408
418	0.004037103365
419	0.004022644066
420	0.004006931522
421	0.003996785428
422	0.003984317681
423	0.003967164632
424	0.003954139001
425	0.003942083923
426	0.003928227001
427	0.003912253715
428	0.003901039949
429	0.003887231962
430	0.003873735777
431	0.003860969529
432	0.003843091585
433	0.003826883166
434	0.003814952837
435	0.003798985269
436	0.003785412962
437	0.003769646477
438	0.003758202825
439	0.003743519295
440	0.003723780431
441	0.003712316202
442	0.003698947202
443	0.00368416422
444	0.003666300653
445	0.003654465752
446	0.003641299397
447	0.003625877092
448	0.003607537213
449	0.003594476594
450	0.003579757258
451	0.003568350077
452	0.003556721367
453	0.003540567417
454	0.003530621139
455	0.003514871202
456	0.003504853085
457	0.003487849907
458	0.003471040105
459	0.003460930744
460	0.003443442559
461	0.003424097172
462	0.003407801306
463	0.003398070173
464	0.003385831298
465	0.003374127548
466	0.003360882189
467	0.003348885877
468	0.003340815061
469	0.003332655727
470	0.003324914143
471	0.003307890747
472	0.00329758747
473	0.003289951307
474	0.003281104025
475	0.003270064227
476	0.003256997651
477	0.0032446492
478	0.003235207855
479	0.003227348948
480	0.003213991699
481	0.003203421581
482	0.003195767408
483	0.003186625746
484	0.003179030192
485	0.003166702878
486	0.00315078222
487	0.003143148616
488	0.0031363513
489	0.003128044409
490	0.003120179478
491	0.003110338163
492	0.003100559707
493	0.00309038941
494	0.003081472788
495	0.00307382537
496	0.003066319349
497	0.003059592733
498	0.00305069468
499	0.003042776986
500	0.003034064272
501	0.003025334484
502	0.003013594274
503	0.003003558031
504	0.002994840805
505	0.002984709965
506	0.002974473616
507	0.002965804026
508	0.002951679373
509	0.002940897277
510	0.00293396816
511	0.002924872096
512	0.002915080971
513	0.002908549683
514	0.002901892288
515	0.002892517781
516	0.002887149549
517	0.002880303922
518	0.002873327151
519	0.002863878384
520	0.002852214981
521	0.002843657415
522	0.002838668468
523	0.002829989653
524	0.002823304924
525	0.002808437037
526	0.002803034659
527	0.002793708051
528	0.002784400645
529	0.002771230698
530	0.002765939015
531	0.002758165167
531	0.002779264167
532	0.002771416076
533	0.002762354945
534	0.002757088909
535	0.002749216612
537	0.002710130696
538	0.002701598846
538	0.002721925969
539	0.00271668147
5541	0.0026841652855542	0.0026774149215543	0.002669104418543	0.0026827744635544	0.0026749247435545	0.002667152585547	0.00264181153
548	0.002636709012
549	0.002631192034
550	0.002622041243
551	0.002615579158
552	0.002607907344
553	0.002594017846
554	0.002587267706
555	0.002579806822
556	0.002571627431
557	0.002565977681
558	0.002557762944
559	0.00254668592
560	0.002542859552
561	0.002537520808
562	0.002531169981
563	0.002525804587
564	0.002518755375
565	0.0025127449135566	0.0025058714155567	0.002500112635568	0.002494553822568	0.002510240573
5570	0.00248065076
570	0.00249555355
571	0.002487900461
572	0.002481470754
573	0.002475104458
5575	0.0024506477195576	0.002444938217576	0.00245745773955578	0.002426724675578	0.002444509456
579	0.0024389057435581	0.0024107588055582	0.0024054394785583	0.0024009921555584	0.00239159596584	0.002404540313
585	0.002401338632
586	0.002396230106
587	0.002388848936
588	0.002385569106
589	0.00238038822
590	0.002369173972
591	0.002361086461
592	0.002356360463
593	0.002350532015
594	0.002341430115
595	0.002335622524
596	0.002329224483
597	0.002324374832
598	0.002320060256
599	0.002314555888
601	0.002337708281
602	0.002329402323
603	0.002323892799
604	0.002319309993
605	0.002312359743
606	0.002302547043
607	0.002298327994
608	0.00229299675
609	0.002286274146
610	0.002281299507
611	0.002274500561
612	0.002267464999
613	0.002259708729
614	0.002253755072
615	0.002248408691
616	0.00224450155
617	0.002236575556
618	0.002231619775
619	0.002224735004
620	0.002217326633
621	0.002207045147
622	0.002195869415
623	0.002191281994
624	0.002186094034
625	0.002180153847
626	0.00217421559
627	0.002166874776
628	0.002161469018
629	0.002154342427
630	0.002149959371
631	0.002145463723
632	0.00214125265
633	0.002137378452
634	0.002132730615
6635	0.0021085934096636	0.002103623169637	0.002119967141
638	0.002113064721
6639	0.002088147186640	0.002103998365
6641	0.0020780443196642	0.002074194513643	0.002088765616
6644	0.0020634593046645	0.0020526881576646	0.00204907246
647	0.0020441594816648	0.0020407387164649	0.002034187585
650	0.002031009135
651	0.002023922518
652	0.002018952957
653	0.002013122806
654	0.002010170175
655	0.002005945681
656	0.002001218138
657	0.001997701288
658	0.001991936973
659	0.001988237219
660	0.001981034201
661	0.001976985072
662	0.001973762839
663	0.001968839225
664	0.001965122106
665	0.001961039119
666	0.001956084658
667	0.001952285898
668	0.001948236395
669	0.001942801307
670	0.0019373630967671	0.001933295988
672	0.001929658707
673	0.001923401025
674	0.001918523688
675	0.001913989628
676	0.001911394882
677	0.001905677	0.0678	0.001901678	0.0679	0.001898679	0.0680	0.001894680	0.0681	0.001887681	0.0682	0.001882682	0.0683	0.001876683	0.0684	0.001871684685	685	0.00186685	686	686	0.00186686	687	687	0.00186687	688	688	0.00186688	689	689	0.00185689	690	0.001867511690	691	0.00186301691	0.00186368702
692	0.001857720238
693	0.001854598439
694	0.001852032008
695	0.001846597341
696	697	0.001840310697	698	0.001837482698	699	0.001833726699	700	0.001830106700	701	0.001825938701	702	0.001822980702	703	0.001820296221
704	0.00181643412
705	0.001813343615
706	0.001808786122
707	0.001805502727
708	0.001801562443
709	0.0017979873709710	0.001794679208
711	0.0017915216711712	0.0017881563712713	0.0017849560713714	0.001781941171715	0.00177789095715	0.001771225453
716	0.001767929007
717	0.00176524012
718	0.001760743452
719	0.001757051805
720	0.001755155779
721	0.001752160659
722	0.001749772548
723	0.001747022684
724	0.00174219549
725	0.001737874304
726	0.001734164685
727	0.001731752018
728	0.001729641837
729	0.001724322931
730	0.0017731	0.00731	0.00171732	0.00732	0.00171733	0.00733	0.00171734	0.0734	0.001708735	0.0735	0.001705048025
736	0.001701392639
737	0.001697355259
738	0.0016938050637739	0.001689394539
740	0.001687520493
741	0.00168352174
742	0.001680456634
743	0.001676752265
744	0.001674352039
745	0.001672106196
746	0.001668184645
747	0.001665898635
748	0.001663750945
749	0.001660928463
750	0.001657983017
751	0.00165514342
752	0.001651718914
753	0.001649883633
754	0.001647391677
755	0.001644577667
756	0.001642722776
757	0.001640322855
758	0.001637797028
759	0.001632867355
760	0.001629237398
761	0.001626496733
762	0.001624541408
763	0.001620461698
764	0.001617433111
765	0.001613443274
766	0.001609950235
767	0.001607917506
768	0.00160629131
769	0.001603109643
770	0.001599316341
771	0.001596228954
772	0.00159366079
773	0.00159774	0.00774	0.00158775	0.0775	0.001586776	0.0776	0.001584611476
777	0.001581778	0.0778	0.001579779	0.0779	0.001576780	0.0780	0.00157781	0.00781	0.00157782	0.00782	0.00156783	0.00783	0.00156784	0.00784	0.00156785	0.00785	0.00155786	0.00786	0.00155787	0.00153979874
788	0.001789	0.0015789	0.001790	0.0015790	0.001790	0.0015791	0.001791	0.0015792	0.001792	0.0015375838677793	0.001533213767
794	0.001530384903
795	0.001527599181
796	0.001524063714
797	0.001520749645
798	0.001518875359
799	0.001515587161
800	0.001513027507
801	0.001506502506
802	0.001503989715
803	0.0804	0.001488804	0.0805	0.001485805	0.0806	0.001482806	0.0807	0.001480807	0.0808	0.001477808	0.0809	0.001475809	0.0810	0.001473810	0.0811	0.001470811	0.0812	0.001468812	0.0813	0.001465813	0.0814	0.00146814	0.00815	0.00145815	0.0816	0.001458816	0.817	0.0014559817	0.818	0.0014535818	0.819	0.001451335007
820	0.001449629528
821	0.001447196209
822	0.0014452822	823	0.001441739823	824	0.001440039824	825	0.001437474825	826	0.001434053826	0.001437240791
827	0.001435840881
828	0.001432799879
829	0.001429796863
830	0.001427295163
831	0.001425068284
832	0.001421980136
833834	0.0014171795834835	0.0014145697835836	0.001411447836	837	0.001407075837	838	0.001404726838	839	0.001402020839	840	0.001400003840	841	0.001397798841	842	0.001394510842	0.001397328951
843	0.00139388966
844	0.001390815897
845	0.001388452022
846	0.001385558776
847	0.001382911513
848	0.001380552537
849	0.001378328518
850	0.001376314849
851	0.00137475734
852	0.001371858748
853	0.001370721151
854	0.001367719034
855	0.001364960182
856	0.001362992872
857	0.001358645741
858	0.001357191809
859	0.001354373258
860	0.001352143519
861	0.00135050053
862	0.001349188166
863	0.001347950776
864	0.00134390753
865	0.866	0.0013379866	0.001338453099
867	0.868	0.001334868	0.001334271704
869	0.00133204828
870	0.001330237382
871	0.00872	0.00132872	0.00873	0.00132873	0.00874	0.00132874	0.00875	0.00131875	0.001316778207
876	0.001313866163
877	0.001311402423
878	0.001310271165
879	0.001307120173
880	0.001304686592
881	0.001302288185
882	0.001300418131
883	0.00884	0.00130884	0.0885	0.00886	885	0.001295979887	886	0.001294739288
887	0.00129242846
888	0.0012912397
889	0.0012891384889890	0.0012873870989891	0.001285654568892	0.0012834090698893	0.0012807796895	0.001275658688
896	0.001273787618
897	0.001272097255
898	0.001269451815
899	0.001267435424
900	0.001266196142
901	0.001264625839
902	0.001262983137
903	0.001261323071
904	0.001258957541
905	0.001257316607
906	0.001255991375
907	0.001254245308
908	0.00125188628
909	0.001250297412
910	0.001248426011
911	0.001246017197
912	0.00124439777
913	0.001242008066
914	0.001240661212
915	0.001238890099
916	0.001237507976
917	0.001236199912
918	0.001234756198
919	0.001233247298
920	0.001231437041
921	0.001229271281
922	0.001226773645
923	0.001225190221
924	0.00122325055
925	0.001221533925	926	0.001218967926	927	0.001217534927	928	0.001215377928	929	0.001213085039
930	0.001211804128
931	0.001209157957
932	0.001207328349
933	0.001205680917
934	0.001204012125
935	0.001202346455
936	0.001200244484
937	0.001198338576
938	0.001196925442
939	0.001195297427
940	0.001193794728
941	0.001192262648
942	0.00119037644
943	0.001189165774
944	0.001187585704
945	0.001186407919
946	0.001184734896
947	0.001183119038
948	0.001181184317
949	0.00117959812
950	0.001177323463
951	0.001175496314
952	0.001173719812
953	0.001172182855
954	0.001170645855
955	0.001168881643
956	0.001167160394
957	0.001165584673
958	0.001163963958	959	0.00116250959	0960	0.00116102960	0961	0.001159897483
962	0.00115853962	0963	0.00115646963	0964	0.001154132342
965	0.001152359551
966	0.0011507966	0.967	0.0011489967	0.968	0.001147968	0.0969	0.001146969	0.0970	0.001144970	0.0971	0.001142971	0.0972	0.001141972	0.0973	0.001139973	0.0974	0.0011974	0.00975	0.00113975	0.00976	0.00113976	0.00977	0.00113977	0.00978	0.00113978	0.00979	0.00112979	0.0980	0.001127980	0.0981	0.001125981	0.0982	0.001124982	0.0983	0.001121983	0.0984	0.001120984	0.0985	0.001118985	0.0986	0.001117986	0.0987	0.001116987	0.0988	0.001114988	0.0989	0.001113989	0.0990	0.001111990	0.0991	0.001109991	0.0992	0.001108992	0.0993	0.001106993	0.0994	0.00110994	0.00995	0.00110995	0.00996	0.00110996	0.00997	0.00110997	0.00998	0.00109998	0.00999	0.00109999	0.001104407883
51194
